,Film_FirstReleaseMonth_Cat_April,Film_FirstReleaseMonth_Cat_August,Film_FirstReleaseMonth_Cat_December,Film_FirstReleaseMonth_Cat_February,Film_FirstReleaseMonth_Cat_January,Film_FirstReleaseMonth_Cat_July,Film_FirstReleaseMonth_Cat_June,Film_FirstReleaseMonth_Cat_March,Film_FirstReleaseMonth_Cat_May,Film_FirstReleaseMonth_Cat_November,Film_FirstReleaseMonth_Cat_October,Film_FirstReleaseMonth_Cat_September,Film_Metacritic,Genre_Action,Genre_Adventure,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Nomination_Film_Title,Nomination_Is_Winner,Nominations_Academy_Crew_OtherNomPrevYearCount,Nominations_Academy_Crew_OtherNomSameYearCount,Nominations_Academy_Crew_OtherWinPrevYearCount,Nominations_Academy_Film_ActorNomCount,Nominations_Academy_Film_ActressNomCount,Nominations_Academy_Film_BestPictureNomCount,Nominations_Academy_Film_DirectorNomCount,Nominations_Academy_Film_HasMajorNoms,Nominations_Academy_Film_OtherNomCount,Nominations_Academy_Film_ScreenplayNomCount,Nominations_Academy_Person_OtherBestDirectorNomPrevYearCount,Nominations_Academy_Person_OtherBestDirectorNomSameYearCount,Nominations_Academy_Person_OtherBestDirectorWinPrevYearCount,Nominations_Academy_Person_OtherNonBestDirectorNomPrevYearCount,Nominations_Academy_Person_OtherNonBestDirectorNomSameYearCount,Nominations_Academy_Person_OtherNonBestDirectorWinPrevYearCount,Person_Age,Person_Name
133,0,0,0,1,0,0,0,0,0,0,0,0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Howards End  ,0,13,0,4,0,1,1,1,0,5,1,1,0,0,0,0,0,64,James Ivory
134,0,0,1,0,0,0,0,0,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scent of a Woman  ,0,20,2,5,1,0,1,1,0,0,1,0,0,0,0,1,0,41,Martin Brest
135,0,0,0,0,0,0,0,0,0,0,0,1,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,The Crying Game  ,0,2,1,0,1,0,1,1,0,2,1,0,0,0,0,1,0,42,Neil Jordan
136,1,0,0,0,0,0,0,0,0,0,0,0,86.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The Player  ,0,34,2,11,0,0,0,1,0,1,1,2,0,0,1,0,0,67,Robert Altman
137,0,0,0,0,1,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The Silence of the Lambs  ,1,9,0,3,1,1,1,1,1,2,1,0,0,0,0,0,0,47,Jonathan Demme
138,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bugsy  ,0,28,5,8,1,0,1,1,0,6,1,0,0,1,3,1,0,49,Barry Levinson
139,0,0,0,0,0,0,0,0,1,0,0,0,76.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boyz n the Hood  ,0,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,23,John Singleton
140,0,0,1,0,0,0,0,0,0,0,0,0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JFK  ,0,26,0,10,0,0,1,1,0,5,1,0,0,2,4,2,1,45,Oliver Stone
141,0,0,0,0,0,0,0,0,1,0,0,0,88.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thelma & Louise  ,0,7,1,4,0,2,0,1,0,2,1,0,0,0,0,0,0,54,Ridley Scott
142,0,0,0,0,0,0,0,0,0,0,1,0,72.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dances with Wolves  ,1,3,0,2,1,0,1,1,0,8,1,0,0,0,0,2,0,35,Kevin Costner
143,0,0,0,0,0,0,0,0,0,0,0,1,93.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Reversal of Fortune  ,0,13,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0,49,Barbet Schroeder
144,0,0,1,0,0,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Godfather: Part III  ,0,38,4,12,0,0,1,1,0,5,0,2,0,1,5,1,4,51,Francis Ford Coppola
145,0,0,0,0,0,0,0,0,0,0,0,1,90.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goodfellas  ,0,15,1,5,0,0,1,1,0,3,1,2,0,0,0,1,0,48,Martin Scorsese
146,0,0,0,0,0,0,0,0,0,0,0,1,86.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The Grifters  ,0,3,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,49,Stephen Frears
147,0,0,1,0,0,0,0,0,0,0,0,0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Born on the Fourth of July  ,1,7,1,0,1,0,1,1,0,4,1,0,0,1,2,2,1,43,Oliver Stone
148,0,0,0,1,0,0,0,0,0,0,0,0,97.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,My Left Foot: The Story of Christy Brown  ,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,40,Jim Sheridan
149,0,0,0,0,0,0,0,0,0,0,1,0,83.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Henry V  ,0,4,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,29,Kenneth Branagh
150,0,0,0,0,0,0,1,0,0,0,0,0,79.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dead Poets Society  ,0,13,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,45,Peter Weir
151,0,0,0,0,0,0,0,0,0,0,1,0,77.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crimes and Misdemeanors  ,0,11,2,7,0,0,0,1,0,1,1,3,0,1,6,1,2,54,Woody Allen
152,0,0,1,0,0,0,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rain Man  ,1,11,0,4,1,0,1,1,0,4,1,0,0,0,2,0,0,46,Barry Levinson
153,0,0,1,0,0,0,0,0,0,0,0,0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Mississippi Burning  ,0,10,0,2,1,0,1,1,0,4,0,1,0,0,0,0,0,44,Alan Parker
154,0,0,0,0,0,1,0,0,0,0,0,0,80.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Fish Called Wanda  ,0,4,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,78,Charles Crichton
155,0,1,0,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Last Temptation of Christ  ,0,12,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,46,Martin Scorsese
156,0,0,1,0,0,0,0,0,0,0,0,0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Working Girl  ,0,13,1,2,0,1,1,1,0,3,0,2,0,1,0,0,0,57,Mike Nichols
157,0,0,0,0,0,0,0,0,0,0,1,0,76.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Last Emperor  ,1,7,0,2,0,0,1,1,0,6,1,1,0,0,1,1,0,46,Bernardo Bertolucci
158,0,0,0,0,0,0,0,0,0,0,0,1,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fatal Attraction  ,0,11,2,3,0,1,1,1,0,2,1,0,0,0,0,0,0,46,Adrian Lyne
159,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hope and Glory  ,0,5,0,1,0,0,1,1,0,2,1,1,0,0,1,2,0,54,John Boorman
160,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitt liv som hund  ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41,Lasse Hallström
161,0,0,1,0,0,0,0,0,0,0,0,0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moonstruck  ,0,8,0,3,0,1,1,1,0,2,1,2,0,0,3,1,0,61,Norman Jewison
162,0,0,1,0,0,0,0,0,0,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Platoon  ,1,7,0,3,0,0,1,1,0,5,1,0,0,0,0,2,1,40,Oliver Stone
163,0,1,0,0,0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Blue Velvet  ,0,9,1,5,0,0,0,1,0,0,0,1,0,0,1,0,0,40,David Lynch
164,0,0,1,0,0,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A Room with a View  ,0,6,0,2,0,0,1,1,0,5,1,0,0,0,0,0,0,58,James Ivory
165,0,0,0,0,0,0,0,0,1,0,0,0,55.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Mission  ,0,7,0,9,0,0,1,1,0,5,0,1,0,0,0,0,0,41,Roland Joffé
166,0,0,0,0,1,0,0,0,0,0,0,0,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hannah and Her Sisters  ,0,7,0,1,0,0,1,1,0,4,1,2,0,1,5,1,1,51,Woody Allen
167,0,0,1,0,0,0,0,0,0,0,0,0,69.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Out of Africa  ,1,18,0,6,0,1,1,1,0,7,1,2,0,0,1,1,0,51,Sydney Pollack
168,0,0,0,0,0,0,0,0,1,0,0,0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ran  ,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,75,Akira Kurosawa
169,0,0,0,0,0,0,0,0,1,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiss of the Spider Woman  ,0,3,0,4,1,0,1,1,0,0,1,0,0,0,0,0,0,39,Hector Babenco
170,0,0,0,0,0,0,1,0,0,0,0,0,84.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Prizzi's Honor  ,0,14,1,2,1,0,1,1,0,4,1,3,0,1,9,0,1,79,John Huston
171,0,0,0,1,0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Witness  ,0,6,0,3,1,0,1,1,0,4,1,0,0,0,0,0,0,41,Peter Weir
172,0,0,0,0,0,0,0,0,0,0,0,1,88.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amadeus  ,1,7,0,5,2,0,1,1,0,6,1,0,0,1,0,0,0,52,Milos Forman
173,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Passage to India  ,0,11,0,5,0,1,1,1,0,7,1,4,0,2,2,2,0,76,David Lean
174,0,0,0,0,0,0,0,0,0,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Places in the Heart  ,0,7,1,4,0,1,1,1,0,3,1,0,0,1,2,1,1,52,Robert Benton
175,0,0,0,0,0,0,0,0,0,1,0,0,76.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Killing Fields  ,0,3,2,2,1,0,1,1,0,3,1,0,0,0,0,0,0,39,Roland Joffé
176,0,0,0,0,1,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Broadway Danny Rose  ,0,2,1,1,0,0,0,1,0,0,1,1,0,1,3,1,1,49,Woody Allen
177,0,0,0,0,0,0,0,0,0,1,0,0,79.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terms of Endearment  ,1,23,0,1,0,2,1,1,0,6,1,0,0,0,0,2,0,43,James L. Brooks
178,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tender Mercies  ,0,7,0,2,1,0,1,1,0,1,1,0,0,0,1,0,0,43,Bruce Beresford
179,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fanny och Alexander  ,0,2,0,1,0,0,0,1,0,4,1,2,0,0,5,1,1,65,Ingmar Bergman
180,0,0,1,0,0,0,0,0,0,0,0,0,64.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Silkwood  ,0,11,0,2,0,1,0,1,0,2,1,1,0,1,0,0,0,52,Mike Nichols
181,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Dresser  ,0,7,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,54,Peter Yates
182,0,0,0,0,0,0,0,0,0,1,0,0,79.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gandhi  ,1,11,0,3,1,0,1,1,0,7,1,0,0,0,0,1,0,59,Richard Attenborough
183,0,0,1,0,0,0,0,0,0,0,0,0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Verdict  ,0,16,0,0,1,0,1,1,0,1,1,3,0,0,1,0,0,58,Sidney Lumet
184,0,0,0,0,0,0,0,0,1,0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,E.T. the Extra-Terrestrial  ,0,9,1,7,0,0,1,1,0,6,1,2,0,0,0,1,0,36,Steven Spielberg
185,0,0,1,0,0,0,0,0,0,0,0,0,88.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tootsie  ,0,21,3,4,1,0,1,1,0,6,1,1,0,0,0,1,0,48,Sydney Pollack
186,0,0,0,0,0,0,0,0,0,0,0,1,86.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Das Boot  ,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,1,0,41,Wolfgang Petersen
187,0,0,1,0,0,0,0,0,0,0,0,0,76.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Reds  ,1,18,0,7,1,1,1,1,1,7,1,1,0,0,6,3,0,44,Warren Beatty
188,0,0,0,0,0,0,0,1,0,0,0,0,78.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Chariots of Fire  ,0,3,1,1,0,0,1,1,0,4,1,0,0,0,0,0,0,45,Hugh Hudson
189,0,0,0,0,0,0,0,0,0,0,0,1,85.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Atlantic City, USA  ",0,2,0,2,1,1,1,1,1,0,1,0,0,0,1,0,0,49,Louis Malle
190,0,0,0,0,0,0,0,0,0,1,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,On Golden Pond  ,0,40,0,10,1,1,1,1,1,5,1,0,0,0,0,0,0,52,Mark Rydell
191,0,0,0,0,0,0,1,0,0,0,0,0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raiders of the Lost Ark  ,0,12,1,7,0,0,1,1,0,7,0,1,0,0,0,0,0,35,Steven Spielberg
192,0,0,0,0,0,0,0,0,0,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ordinary People  ,1,7,1,2,0,1,1,1,0,2,1,0,0,0,1,0,0,44,Robert Redford
193,0,0,0,0,0,0,0,0,0,0,1,0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Elephant Man  ,0,15,0,6,1,0,1,1,0,4,1,0,0,0,0,1,0,34,David Lynch
194,0,0,0,0,0,0,0,0,0,1,0,0,89.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Raging Bull  ,0,9,0,7,1,0,1,1,0,5,0,0,0,0,0,0,0,38,Martin Scorsese
195,0,0,0,0,0,0,0,1,0,0,0,0,77.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,The Stunt Man  ,0,12,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,51,Richard Rush
196,0,0,0,0,0,0,0,0,0,0,1,0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tess  ,0,5,0,4,0,0,1,1,0,4,0,1,0,0,1,0,0,47,Roman Polanski
197,0,0,1,0,0,0,0,0,0,0,0,0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kramer vs. Kramer  ,1,8,1,3,1,0,1,1,0,5,1,0,0,0,2,1,0,47,Robert Benton
198,0,0,1,0,0,0,0,0,0,0,0,0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All That Jazz  ,0,10,0,1,1,0,1,1,0,5,1,1,0,1,0,1,0,52,Bob Fosse
199,0,0,0,0,0,0,0,0,1,0,0,0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Apocalypse Now  ,0,11,3,7,0,0,1,1,0,5,1,1,0,1,3,2,4,40,Francis Ford Coppola
200,0,0,0,0,0,1,0,0,0,0,0,0,91.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Breaking Away  ,0,6,1,1,0,0,1,1,0,2,1,0,0,0,0,1,0,50,Peter Yates
201,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La cage aux folles  ,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,51,Édouard Molinaro
202,0,0,1,0,0,0,0,0,0,0,0,0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The Deer Hunter  ,1,14,0,2,1,0,1,1,0,5,1,0,0,0,0,2,0,39,Michael Cimino
203,0,0,0,0,0,0,0,0,1,0,0,0,59.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Midnight Express  ,0,1,0,1,0,0,1,1,0,3,1,0,0,0,0,0,0,34,Alan Parker
204,0,0,0,1,0,0,0,0,0,0,0,0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Coming Home  ,0,12,2,9,1,1,1,1,1,3,1,0,0,0,1,0,1,49,Hal Ashby
205,0,0,0,0,0,0,1,0,0,0,0,0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Heaven Can Wait  ,0,18,3,6,1,0,1,1,0,5,1,0,0,0,4,3,0,41,Warren Beatty
206,0,0,0,0,0,0,1,0,0,0,0,0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Heaven Can Wait  ,0,18,3,6,1,0,1,1,0,5,1,0,0,0,4,3,0,48,Buck Henry
207,0,1,0,0,0,0,0,0,0,0,0,0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interiors  ,0,7,0,2,0,1,0,1,0,2,1,0,0,1,1,1,1,43,Woody Allen
208,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Annie Hall  ,1,6,0,1,1,1,1,1,1,0,1,0,0,0,0,2,0,42,Woody Allen
209,0,0,0,0,0,0,0,0,0,0,1,0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julia  ,0,17,1,7,0,1,1,1,0,7,1,4,0,2,1,0,2,70,Fred Zinnemann
210,0,0,0,0,0,0,0,0,1,0,0,0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Star Wars  ,0,17,1,3,0,0,1,1,0,8,1,1,0,0,1,1,0,33,George Lucas
211,0,0,0,0,0,0,0,0,0,1,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Turning Point  ,0,27,0,6,0,2,1,1,0,6,1,0,0,0,0,1,0,50,Herbert Ross
212,0,0,0,0,0,0,0,0,0,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Close Encounters of the Third Kind  ,0,11,5,5,0,0,0,1,0,8,0,0,0,0,0,0,0,31,Steven Spielberg
