,Film_FirstReleaseMonth_Cat_April,Film_FirstReleaseMonth_Cat_August,Film_FirstReleaseMonth_Cat_December,Film_FirstReleaseMonth_Cat_February,Film_FirstReleaseMonth_Cat_January,Film_FirstReleaseMonth_Cat_July,Film_FirstReleaseMonth_Cat_June,Film_FirstReleaseMonth_Cat_March,Film_FirstReleaseMonth_Cat_May,Film_FirstReleaseMonth_Cat_November,Film_FirstReleaseMonth_Cat_October,Film_FirstReleaseMonth_Cat_September,Film_Metacritic,Genre_Action,Genre_Adventure,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Nomination_Film_Title,Nomination_Is_Winner,Nominations_Academy_Crew_OtherNomPrevYearCount,Nominations_Academy_Crew_OtherNomSameYearCount,Nominations_Academy_Crew_OtherWinPrevYearCount,Nominations_Academy_Film_ActorNomCount,Nominations_Academy_Film_ActressNomCount,Nominations_Academy_Film_BestPictureNomCount,Nominations_Academy_Film_DirectorNomCount,Nominations_Academy_Film_HasMajorNoms,Nominations_Academy_Film_OtherNomCount,Nominations_Academy_Film_ScreenplayNomCount,Nominations_Academy_Person_OtherBestActressNomPrevYearCount,Nominations_Academy_Person_OtherBestActressNomSameYearCount,Nominations_Academy_Person_OtherBestActressWinPrevYearCount,Nominations_Academy_Person_OtherBestSupportingActressNomPrevYearCount,Nominations_Academy_Person_OtherBestSupportingActressNomSameYearCount,Nominations_Academy_Person_OtherBestSupportingActressWinPrevYearCount,Nominations_Academy_Person_OtherNonBestActressNomPrevYearCount,Nominations_Academy_Person_OtherNonBestActressNomSameYearCount,Nominations_Academy_Person_OtherNonBestActressWinPrevYearCount,Person_Age,Person_Name
141,0,0,0,0,0,0,0,0,0,0,0,1,86.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The Grifters  ,0,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,39,Anjelica Huston
142,0,0,0,0,0,0,0,0,0,1,0,0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mr. & Mrs. Bridge  ,0,17,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,60,Joanne Woodward
143,0,0,0,0,0,0,0,1,0,0,0,0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Pretty Woman  ,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,Julia Roberts
144,0,0,0,0,0,0,0,0,0,0,0,1,71.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Postcards from the Edge  ,0,26,1,6,0,0,0,0,0,1,0,5,0,1,1,0,1,0,0,0,41,Meryl Streep
145,0,0,1,0,0,0,0,0,0,0,0,0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Driving Miss Daisy  ,1,10,1,0,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,80,Jessica Tandy
146,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Camille Claudel  ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,34,Isabelle Adjani
147,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Music Box  ,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,40,Jessica Lange
148,0,0,0,0,0,0,0,0,0,0,1,0,85.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Fabulous Baker Boys  ,0,9,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,31,Michelle Pfeiffer
149,0,1,0,0,0,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shirley Valentine  ,0,9,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,Pauline Collins
150,0,0,0,0,0,0,0,0,0,0,1,0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Accused  ,1,7,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,Jodie Foster
151,0,0,1,0,0,0,0,0,0,0,0,0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dangerous Liaisons  ,0,5,1,3,0,0,1,0,0,4,1,1,0,0,3,0,0,0,0,0,41,Glenn Close
152,0,0,1,0,0,0,0,0,0,0,0,0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Working Girl  ,0,15,1,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,31,Melanie Griffith
153,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evil Angels  ,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,39,Meryl Streep
154,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gorillas in the Mist: The Story of Dian Fossey  ,0,8,2,4,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,39,Sigourney Weaver
155,0,0,1,0,0,0,0,0,0,0,0,0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moonstruck  ,1,11,0,3,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,41,Cher
156,0,0,0,0,0,0,0,0,0,0,0,1,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fatal Attraction  ,0,8,2,3,0,0,1,1,0,2,1,0,0,0,3,0,0,0,0,0,40,Glenn Close
157,0,0,1,0,0,0,0,0,0,0,0,0,84.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Broadcast News  ,0,21,1,9,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,29,Holly Hunter
158,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ironweed  ,0,11,0,2,1,1,0,0,0,0,0,3,0,1,1,0,1,0,0,0,38,Meryl Streep
159,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anna  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,Sally Kirkland
160,0,0,0,0,0,0,0,0,0,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Children of a Lesser God  ,1,10,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,21,Marlee Matlin
161,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,The Morning After  ,0,18,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,49,Jane Fonda
162,0,0,0,0,0,0,0,0,0,0,1,0,74.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Peggy Sue Got Married  ,0,19,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,Kathleen Turner
163,0,0,0,0,0,1,0,0,0,0,0,0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Aliens  ,0,8,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,Sigourney Weaver
164,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crimes of the Heart  ,0,18,1,6,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,37,Sissy Spacek
165,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Trip to Bountiful  ,1,2,0,2,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,61,Geraldine Page
166,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Agnes of God  ,0,11,0,6,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,54,Anne Bancroft
167,0,0,0,0,0,0,0,0,0,0,1,0,65.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweet Dreams  ,0,9,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,36,Jessica Lange
168,0,0,1,0,0,0,0,0,0,0,0,0,69.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Out of Africa  ,0,18,0,4,0,0,1,1,0,7,1,2,0,1,1,0,1,0,0,0,36,Meryl Streep
169,0,0,1,0,0,0,0,0,0,0,0,0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Color Purple  ,0,21,0,7,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,30,Whoopi Goldberg
170,0,0,0,0,0,0,0,0,0,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Places in the Heart  ,1,9,1,5,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,38,Sally Field
171,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Country  ,0,13,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35,Jessica Lange
172,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A Passage to India  ,0,17,0,7,0,0,1,1,0,7,1,0,0,0,0,0,0,0,0,0,29,Judy Davis
173,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The River  ,0,17,0,2,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,35,Sissy Spacek
174,0,1,0,0,0,0,0,0,0,0,0,0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Bostonians  ,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,47,Vanessa Redgrave
175,0,0,0,0,0,0,0,0,0,1,0,0,79.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terms of Endearment  ,1,18,0,1,0,0,1,1,0,6,1,4,0,0,0,0,0,1,0,0,49,Shirley MacLaine
176,0,0,0,0,0,0,0,0,0,1,0,0,79.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terms of Endearment  ,0,22,0,1,0,0,1,1,0,6,1,1,0,0,0,0,0,0,0,0,28,Debra Winger
177,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Testament  ,0,11,0,7,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,44,Jane Alexander
178,0,0,0,0,0,0,1,0,0,0,0,0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Educating Rita  ,0,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,Julie Walters
179,0,0,1,0,0,0,0,0,0,0,0,0,64.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Silkwood  ,0,10,0,1,0,0,0,1,0,2,1,1,0,1,1,0,1,0,0,0,34,Meryl Streep
180,0,0,1,0,0,0,0,0,0,0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sophie's Choice  ,1,9,0,4,0,0,0,0,0,3,1,1,0,0,1,0,1,0,0,0,33,Meryl Streep
181,0,0,0,0,0,1,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,An Officer and a Gentleman  ,0,9,1,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,27,Debra Winger
182,0,0,1,0,0,0,0,0,0,0,0,0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Frances  ,0,14,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,33,Jessica Lange
183,0,0,0,0,0,0,0,1,0,0,0,0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Victor Victoria  ,0,12,0,6,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,47,Julie Andrews
184,0,0,0,1,0,0,0,0,0,0,0,0,78.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Missing  ,0,8,0,5,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,33,Sissy Spacek
185,0,0,0,0,0,0,0,0,0,1,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,On Golden Pond  ,1,32,0,7,1,1,1,1,1,5,1,8,0,3,0,0,0,0,0,0,74,Katharine Hepburn
186,0,0,1,0,0,0,0,0,0,0,0,0,76.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Reds  ,0,25,0,6,1,1,1,1,1,7,1,0,0,1,0,0,0,0,0,0,35,Diane Keaton
187,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Only When I Laugh  ,0,9,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,39,Marsha Mason
188,0,0,0,0,0,0,0,0,0,0,0,1,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The French Lieutenant's Woman  ,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,32,Meryl Streep
189,0,0,0,0,0,0,0,0,0,0,0,1,85.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Atlantic City, USA  ",0,3,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,35,Susan Sarandon
190,0,0,0,0,0,0,0,1,0,0,0,0,87.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coal Miner's Daughter  ,1,7,0,2,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,31,Sissy Spacek
191,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Resurrection  ,0,9,1,3,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,48,Ellen Burstyn
192,0,0,0,0,0,0,0,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Gloria  ,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,Gena Rowlands
193,0,0,0,0,0,0,0,0,0,0,1,0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Private Benjamin  ,0,11,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,35,Goldie Hawn
194,0,0,0,0,0,0,0,0,0,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ordinary People  ,0,8,1,2,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,44,Mary Tyler Moore
195,0,0,0,0,0,0,0,1,0,0,0,0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norma Rae  ,1,8,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,33,Sally Field
196,0,0,0,0,0,0,0,0,0,1,0,0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Rose  ,0,17,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,Bette Midler
197,0,0,0,0,0,0,0,1,0,0,0,0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The China Syndrome  ,0,17,1,7,1,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,42,Jane Fonda
198,0,0,0,0,0,0,0,0,0,0,1,0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Starting Over  ,0,12,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,35,Jill Clayburgh
199,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chapter Two  ,0,13,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37,Marsha Mason
200,0,0,0,1,0,0,0,0,0,0,0,0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Coming Home  ,1,11,2,9,1,1,1,1,1,3,1,2,0,1,0,0,0,0,0,0,41,Jane Fonda
201,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Same Time, Next Year  ",0,24,1,7,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,46,Ellen Burstyn
202,0,1,0,0,0,0,0,0,0,0,0,0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Interiors  ,0,3,0,4,0,0,0,1,0,2,1,2,0,0,3,0,0,0,0,0,54,Geraldine Page
203,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Höstsonaten  ,0,8,0,1,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,63,Ingrid Bergman
204,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,An Unmarried Woman  ,0,10,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34,Jill Clayburgh
205,0,0,0,0,0,0,0,1,0,0,0,0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Annie Hall  ,1,6,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,31,Diane Keaton
206,0,0,0,0,0,0,0,0,0,1,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Turning Point  ,0,25,0,5,0,0,1,1,0,6,1,2,0,1,0,0,0,0,0,0,46,Anne Bancroft
207,0,0,0,0,0,0,0,0,0,0,1,0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julia  ,0,21,1,10,0,0,1,1,0,7,1,1,0,1,0,0,0,0,0,0,40,Jane Fonda
208,0,0,0,0,0,0,0,0,0,1,0,0,64.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Goodbye Girl  ,0,10,4,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,35,Marsha Mason
209,0,0,0,0,0,0,0,0,0,1,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The Turning Point  ,0,23,0,6,0,0,1,1,0,6,1,3,0,0,0,0,0,1,0,0,43,Shirley MacLaine
210,0,0,0,0,0,0,0,0,0,1,0,0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network  ,1,10,0,4,2,2,1,1,1,4,1,2,0,0,0,0,0,0,0,0,35,Faye Dunaway
211,1,0,0,0,0,0,0,0,0,0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ansikte mot ansikte  ,0,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,Liv Ullmann
212,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cousin cousine  ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32,Marie-Christine Barrault
213,0,0,0,0,0,0,0,0,0,1,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carrie  ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,Sissy Spacek
214,0,0,0,0,0,0,0,0,0,1,0,0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Rocky  ,0,2,1,0,1,1,1,1,1,5,1,0,0,0,1,0,0,0,0,0,30,Talia Shire
215,0,0,0,0,0,0,0,0,0,1,0,0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One Flew Over the Cuckoo's Nest  ,1,9,0,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,41,Louise Fletcher
216,0,0,0,0,0,0,0,1,0,0,0,0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy  ,0,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34,Ann-Margret
